,state,area,age_adjusted_rate,count,population,crude_rate
1385,MT,Sheridan,57.15,18.0,17750.0,101.44999999999999
1386,MT,Silver Bow,59.300000000000004,90.33333333333333,112489.66666666667,80.46666666666667
1387,MT,Stillwater,49.16666666666666,24.333333333333332,30611.666666666668,79.53333333333335
1388,MT,Sweet Grass,62.05,20.0,17918.5,111.65
1389,MT,Teton,62.55,30.0,29765.0,100.80000000000001
1390,MT,Toole,44.9,16.0,25484.0,62.8
1391,MT,Valley,56.45,25.75,27277.25,94.525
1392,MT,Yellowstone,75.12857142857142,317.14285714285717,432320.71428571426,70.52857142857142
1393,NC,Alamance,76.01111111111112,309.77777777777777,341260.44444444444,90.54444444444444
1394,NC,Alexander,65.44999999999999,110.33333333333333,118764.66666666667,92.90000000000002
1395,NC,Alleghany,76.13333333333333,48.666666666666664,35790.333333333336,135.98333333333332
1396,NC,Anson,76.05555555555556,55.55555555555556,56729.77777777778,98.15555555555555
1397,NC,Ashe,66.96666666666667,96.33333333333333,88518.66666666667,109.06666666666666
1398,NC,Avery,59.86666666666667,51.666666666666664,56834.0,90.39999999999999
1399,NC,Beaufort,75.4888888888889,123.33333333333333,104463.11111111111,114.81111111111113
1400,NC,Bertie,86.80000000000001,54.22222222222222,44522.0,129.62222222222223
1401,NC,Bladen,70.15555555555557,78.66666666666667,75179.33333333333,102.08888888888889
1402,NC,Brunswick,66.98571428571428,416.85714285714283,326547.4285714286,120.10000000000001
1403,NC,Buncombe,77.96666666666667,515.5555555555555,548470.2222222222,94.0
1404,NC,Burke,79.89999999999999,275.2857142857143,243087.57142857142,111.3
1405,NC,Cabarrus,70.92222222222222,306.22222222222223,418612.22222222225,66.01111111111112
1406,NC,Caldwell,81.18571428571428,254.14285714285714,229056.7142857143,110.21428571428571
1407,NC,Camden,64.7,28.5,36238.25,78.92500000000001
1408,NC,Carteret,66.96666666666668,236.66666666666666,218294.33333333334,108.76666666666665
1409,NC,Caswell,74.44285714285715,65.71428571428571,59532.142857142855,110.52857142857142
1410,NC,Catawba,69.19999999999999,308.22222222222223,337407.3333333333,83.43333333333334
1411,NC,Chatham,54.888888888888886,119.55555555555556,146498.44444444444,85.39999999999998
1412,NC,Cherokee,79.73333333333333,135.33333333333334,88860.33333333333,152.76666666666668
1413,NC,Chowan,68.55,45.666666666666664,39498.666666666664,119.76666666666665
1414,NC,Clay,59.916666666666664,41.666666666666664,35167.333333333336,118.69999999999999
1415,NC,Cleveland,72.2,212.0,214075.33333333334,90.3888888888889
1416,NC,Columbus,81.89999999999999,141.77777777777777,123674.44444444444,110.06666666666668
1417,NC,Craven,82.56666666666666,242.66666666666666,226533.55555555556,100.96666666666667
1418,NC,Cumberland,68.2,361.9166666666667,561384.9166666666,57.64166666666665
1419,NC,Currituck,75.36666666666667,77.33333333333333,79364.66666666667,97.5166666666667
1420,NC,Dare,78.76666666666667,131.66666666666666,114192.33333333333,115.41666666666667
1421,NC,Davidson,81.82222222222222,409.1111111111111,359339.77777777775,102.78888888888888
1422,NC,Davie,79.71666666666667,156.0,132673.66666666666,118.03333333333332
1423,NC,Duplin,68.22222222222223,115.55555555555556,130446.22222222222,88.26666666666667
1424,NC,Durham,55.47777777777779,325.55555555555554,635082.8888888889,51.544444444444444
1425,NC,Edgecombe,75.34444444444445,119.77777777777777,120685.77777777778,104.47777777777777
1426,NC,Forsyth,75.1222222222222,669.3333333333334,796332.4444444445,81.87777777777778
1427,NC,Franklin,76.84444444444445,125.11111111111111,138621.77777777778,91.47777777777777
1428,NC,Gaston,86.27777777777777,478.8888888888889,464882.0,93.03333333333333
1429,NC,Gates,58.279999999999994,27.6,34884.6,79.4
1430,NC,Graham,70.9,35.25,31431.5,112.57499999999999
1431,NC,Granville,76.16666666666667,123.77777777777777,128031.33333333333,94.80000000000001
1432,NC,Greene,73.67142857142858,47.142857142857146,53683.0,87.15714285714284
1433,NC,Guilford,63.82727272727272,687.0909090909091,933242.9090909091,63.14545454545455
1434,NC,Halifax,77.4,125.55555555555556,114361.11111111111,112.32222222222224
1435,NC,Harnett,81.2,211.11111111111111,276472.8888888889,73.1
1436,NC,Haywood,76.83333333333333,254.0,195330.0,130.23333333333332
1437,NC,Henderson,59.833333333333336,370.0,357875.0,103.63333333333334
1438,NC,Hertford,55.785714285714285,46.857142857142854,58256.57142857143,84.75714285714285
1439,NC,Hoke,77.36666666666666,66.0,108119.11111111111,61.21111111111111
1440,NC,Hyde,60.900000000000006,20.5,23487.5,86.7
1441,NC,Iredell,66.05555555555556,293.77777777777777,365566.6666666667,73.76666666666667
1442,NC,Jackson,55.166666666666664,91.66666666666667,128069.66666666667,71.88333333333334
1443,NC,Johnston,79.60000000000001,330.0,400134.0,79.3
1444,NC,Jones,82.12857142857142,32.42857142857143,25753.14285714286,126.37142857142858
1445,NC,Lee,75.47777777777779,116.66666666666667,130516.0,88.6888888888889
1446,NC,Lenoir,77.92222222222223,140.66666666666666,128678.0,107.15555555555557
1447,NC,Lincoln,73.89999999999999,243.33333333333334,256163.0,95.06666666666668
1448,NC,Macon,64.35000000000001,138.0,111262.0,124.2
1449,NC,Madison,71.98333333333333,75.0,69610.0,107.91666666666667
1450,NC,Martin,82.48571428571428,76.85714285714286,59287.0,133.4
1451,NC,McDowell,89.88333333333333,182.0,145509.66666666666,125.21666666666665
1452,NC,Mecklenburg,48.1,635.0666666666667,1429691.8666666667,33.986666666666665
1453,NC,Mitchell,79.89999999999999,69.66666666666667,50049.666666666664,139.51666666666668
1454,NC,Montgomery,72.14285714285715,77.14285714285714,73587.85714285714,103.6857142857143
1455,NC,Moore,74.55555555555557,219.55555555555554,203515.77777777778,111.6111111111111
1456,NC,Nash,76.80000000000001,196.66666666666666,207459.11111111112,93.2
1457,NC,New Hanover,69.47777777777777,371.77777777777777,474725.3333333333,80.04444444444444
1458,NC,Northampton,71.88888888888889,54.0,45810.444444444445,118.6888888888889
1459,NC,Onslow,83.5,229.9,388007.0,51.29
1460,NC,Orange,57.74444444444446,158.22222222222223,298182.44444444444,55.45555555555555
1461,NC,Pamlico,94.98571428571428,61.0,34628.28571428572,174.7428571428571
1462,NC,Pasquotank,69.77777777777779,75.55555555555556,87170.66666666667,82.95555555555556
1463,NC,Pender,71.01428571428572,150.28571428571428,152133.85714285713,95.81428571428572
1464,NC,Perquimans,60.68333333333333,41.666666666666664,39329.666666666664,107.51666666666667
1465,NC,Person,72.71428571428571,104.0,103434.42857142857,100.37142857142858
1466,NC,Pitt,64.65555555555555,233.77777777777777,383980.22222222225,59.58888888888888
1467,NC,Polk,41.38333333333333,54.0,65838.33333333333,81.76666666666667
1468,NC,Randolph,90.28571428571429,434.85714285714283,395582.85714285716,108.42857142857142
1469,NC,Richmond,75.08571428571427,120.85714285714286,117310.28571428571,103.22857142857143
1470,NC,Robeson,77.24166666666666,184.33333333333334,223616.16666666666,83.63333333333333
1471,NC,Rockingham,87.66666666666667,257.1111111111111,202928.0,120.43333333333334
1472,NC,Rowan,82.61111111111111,331.3333333333333,304383.55555555556,99.48888888888888
1473,NC,Rutherford,76.52857142857142,208.42857142857142,184344.2857142857,111.8
1474,NC,Sampson,77.77777777777779,140.44444444444446,138551.55555555556,98.73333333333333
1475,NC,Scotland,90.55,78.9,68760.9,112.97999999999999
1476,NC,Stanly,74.97142857142856,167.28571428571428,165859.2857142857,99.45714285714284
1477,NC,Stokes,87.55000000000001,193.33333333333334,150310.0,128.86666666666667
1478,NC,Surry,89.15714285714286,245.57142857142858,203564.42857142858,124.25714285714285
1479,NC,Swain,96.43333333333334,56.0,39399.333333333336,145.9
1480,NC,Transylvania,60.56666666666666,128.66666666666666,107194.66666666667,120.5
1481,NC,Tyrrell,94.6,22.5,16337.0,141.5
1482,NC,Union,58.72222222222221,269.3333333333333,475356.44444444444,53.833333333333336
1483,NC,Vance,83.66666666666667,104.22222222222223,98396.0,108.1888888888889
1484,NC,Wake,49.14666666666667,619.4666666666667,1393722.0,33.08
1485,NC,Warren,70.32222222222222,50.888888888888886,43866.88888888889,119.93333333333332
1486,NC,Washington,71.74285714285715,35.857142857142854,30933.428571428572,123.41428571428573
1487,NC,Watauga,49.699999999999996,94.0,172739.33333333334,54.43333333333334
1488,NC,Wayne,78.83333333333334,256.0,273422.0,91.55555555555554
1489,NC,Wilkes,78.36666666666667,256.0,221960.0,115.60000000000001
1490,NC,Wilson,72.4111111111111,166.66666666666666,179054.0,91.21111111111112
1491,NC,Yadkin,75.46666666666665,132.66666666666666,123249.0,107.80000000000001
1492,NC,Yancey,81.75,79.0,57831.666666666664,136.9666666666667
1493,ND,Barnes,51.85,28.0,35957.333333333336,77.91666666666667
1494,ND,Benson,55.2,19.0,34208.0,55.5
1495,ND,Bottineau,69.0,28.25,24615.25,114.325
1496,ND,Bowman,63.1,16.0,15940.5,100.4
1497,ND,Burleigh,54.99999999999999,183.66666666666666,291030.0,63.15
1498,ND,Cass,59.70000000000001,285.3333333333333,529877.6666666666,53.86666666666667
1499,ND,Cavalier,52.35,17.0,19011.0,89.35
1500,ND,Dickey,45.65,17.0,25229.0,67.4
1501,ND,Foster,67.05,17.0,16539.5,102.80000000000001
1502,ND,Grand Forks,68.64999999999999,141.66666666666666,220304.0,64.46666666666667
1503,ND,McHenry,51.8,22.0,29348.0,75.0
1504,ND,McKenzie,39.6,17.5,49100.5,35.900000000000006
1505,ND,McLean,58.9,30.333333333333332,30526.666666666668,99.28333333333335
1506,ND,Mercer,84.09999999999998,31.333333333333332,28211.0,111.16666666666667
1507,ND,Morton,64.16666666666667,72.0,95495.66666666667,75.38333333333334
1508,ND,Mountrail,63.15,27.5,40841.5,67.6
1509,ND,Pembina,59.1,36.0,34854.0,103.25
1510,ND,Pierce,50.8,20.0,21113.5,94.8
1511,ND,Ramsey,56.83333333333332,30.333333333333332,36345.666666666664,83.61666666666667
1512,ND,Ransom,60.35,24.0,26902.0,89.19999999999999
1513,ND,Richland,60.36666666666667,41.666666666666664,53008.0,78.18333333333334
1514,ND,Rolette,100.15714285714286,33.142857142857146,39540.28571428572,87.08571428571427
1515,ND,Sargent,64.55000000000001,20.0,19150.5,104.44999999999999
1516,ND,Stark,41.35,42.0,96105.33333333333,43.78333333333333
1517,ND,Stutsman,65.38333333333334,61.666666666666664,68691.66666666667,89.85000000000001
1518,ND,Traill,61.0,31.0,39719.5,78.05000000000001
1519,ND,Walsh,59.449999999999996,35.0,35856.0,97.56666666666668
1520,ND,Ward,58.98333333333333,122.66666666666667,219133.66666666666,56.18333333333333
1521,ND,Wells,47.0,20.5,20519.0,99.85
1522,ND,Williams,64.48333333333333,54.0,100553.33333333333,53.583333333333336
1523,NE,Adams,62.449999999999996,82.0,102942.66666666667,79.64999999999999
1524,NE,Antelope,41.4,23.0,32016.5,71.85
1525,NE,Boone,43.5,19.0,26702.5,71.15
1526,NE,Box Butte,40.15,31.5,54482.5,57.9
1527,NE,Buffalo,47.38333333333333,76.66666666666667,158364.0,48.43333333333333
1528,NE,Burt,79.85,45.5,32287.5,140.9
1529,NE,Butler,59.88333333333335,24.0,26928.666666666668,89.13333333333334
1530,NE,Cass,69.63333333333334,76.66666666666667,83696.0,91.60000000000001
1531,NE,Cedar,41.0,29.5,42760.5,69.0
1532,NE,Chase,59.9,18.0,19836.0,90.75
1533,NE,Cherry,38.1,17.0,28871.0,58.9
1534,NE,Cheyenne,54.71666666666667,23.333333333333332,33077.666666666664,70.56666666666668
1535,NE,Clay,46.6,21.0,31056.0,67.65
1536,NE,Colfax,45.400000000000006,25.0,50766.5,49.35
1537,NE,Cuming,45.4,32.5,44851.5,72.45
1538,NE,Custer,46.050000000000004,26.0,35802.666666666664,72.64999999999999
1539,NE,Dakota,66.13333333333334,44.333333333333336,64384.333333333336,68.98333333333333
1540,NE,Dawes,46.3,28.0,42983.0,65.19999999999999
1541,NE,Dawson,55.083333333333336,48.333333333333336,76584.33333333333,63.083333333333336
1542,NE,Dixon,60.7,26.0,28639.5,90.8
1543,NE,Dodge,66.85000000000001,110.33333333333333,119558.66666666667,92.36666666666667
1544,NE,Douglas,63.116666666666674,567.3333333333334,937372.6666666666,49.025
1545,NE,Fillmore,57.35,27.0,27845.5,96.95
1546,NE,Franklin,61.9,19.0,15201.0,125.0
1547,NE,Furnas,78.4,28.0,23983.5,116.75
1548,NE,Gage,69.21666666666667,71.66666666666667,71368.66666666667,100.60000000000001
1549,NE,Hall,59.300000000000004,129.66666666666666,196055.33333333334,66.23333333333333
1550,NE,Hamilton,67.11666666666666,29.333333333333332,30201.666666666668,97.13333333333334
1551,NE,Holt,35.7,31.0,51193.5,60.55
1552,NE,Howard,59.8,29.0,31528.0,91.95
1553,NE,Jefferson,64.4,28.25,27376.5,103.325
1554,NE,Johnson,65.80000000000001,23.0,24806.0,92.95
1555,NE,Kearney,47.650000000000006,24.5,32493.0,75.4
1556,NE,Keith,59.98333333333333,29.0,26867.333333333332,107.93333333333334
1557,NE,Kimball,53.5,17.0,18269.5,93.1
1558,NE,Knox,41.1,29.0,40148.5,72.19999999999999
1559,NE,Lancaster,54.93749999999999,398.25,737449.625,47.175
1560,NE,Lincoln,64.81666666666668,100.0,117048.0,85.53333333333332
1561,NE,Madison,63.099999999999994,85.0,113698.66666666667,74.83333333333333
1562,NE,Merrick,73.3,43.0,38598.5,111.45
1563,NE,Morrill,70.25,25.0,24237.0,103.19999999999999
1564,NE,Nance,73.2,21.0,17792.5,118.0
1565,NE,Nemaha,90.36666666666667,28.0,23292.0,120.3
1566,NE,Nuckolls,41.4,17.0,21615.5,78.65
1567,NE,Otoe,62.916666666666664,45.666666666666664,52034.333333333336,87.76666666666667
1568,NE,Pawnee,61.5,16.5,13556.0,121.7
1569,NE,Phelps,50.15,34.0,45582.0,74.6
1570,NE,Pierce,56.4,28.0,35687.5,78.45
1571,NE,Platte,54.333333333333336,71.0,107353.66666666667,66.11666666666667
1572,NE,Polk,69.4,28.0,25993.0,107.7
1573,NE,Red Willow,55.98333333333333,30.0,35973.666666666664,83.41666666666666
1574,NE,Richardson,82.01666666666667,36.0,26366.666666666668,136.68333333333334
1575,NE,Saline,72.25,37.333333333333336,46239.333333333336,80.81666666666666
1576,NE,Sarpy,66.43333333333332,307.3333333333333,548262.0,56.11666666666667
1577,NE,Saunders,55.400000000000006,52.0,69083.33333333333,75.16666666666667
1578,NE,Scotts Bluff,44.400000000000006,72.0,118599.0,60.71666666666667
1579,NE,Seward,46.416666666666664,32.0,56083.666666666664,57.03333333333333
1580,NE,Sheridan,57.75,27.0,24492.0,110.80000000000001
1581,NE,Thayer,55.5,25.0,25575.5,97.75
1582,NE,Valley,49.75,18.0,20822.5,86.45
1583,NE,Washington,55.16666666666668,50.666666666666664,67128.66666666667,75.48333333333333
1584,NE,Wayne,43.2,23.0,46297.5,49.7
1585,NE,Webster,59.8,18.5,18017.5,102.65
1586,NE,York,44.76666666666667,28.666666666666668,45346.666666666664,63.400000000000006
1587,NH,Belknap,67.26666666666667,204.66666666666666,198554.0,103.15000000000002
1588,NH,Carroll,62.88333333333333,177.33333333333334,156711.33333333334,113.16666666666667
1589,NH,Cheshire,63.349999999999994,218.0,250535.33333333334,87.0
1590,NH,Coos,65.83333333333333,113.33333333333333,106169.66666666667,106.88333333333334
1591,NH,Grafton,54.81666666666666,232.66666666666666,289327.6666666667,80.43333333333334
1592,NH,Hillsborough,61.857142857142854,821.2857142857143,1131596.4285714286,66.3142857142857
1593,NH,Merrimack,63.73333333333334,399.3333333333333,481664.6666666667,82.83333333333333
1594,NH,Rockingham,67.98333333333333,839.3333333333334,984870.3333333334,85.21666666666667
1595,NH,Strafford,76.73333333333333,347.3333333333333,407646.3333333333,85.2
1596,NH,Sullivan,66.4,139.0,142069.66666666666,97.96666666666668
1597,NJ,Atlantic,62.06923076923077,360.9230769230769,449304.6923076923,63.90769230769232
1598,NJ,Bergen,40.2,815.6,1354328.4,43.22
1599,NJ,Burlington,55.01538461538461,532.3076923076923,706848.9230769231,56.12307692307692
1600,NJ,Camden,58.79999999999999,555.3333333333334,733100.6666666666,57.21333333333333
1601,NJ,Cape May,80.02857142857144,386.2857142857143,265813.14285714284,135.38571428571427
1602,NJ,Cumberland,56.94166666666666,204.0,293085.5,56.50833333333333
1603,NJ,Essex,41.440000000000005,544.8,1174665.0666666667,38.666666666666664
1604,NJ,Gloucester,72.41,500.6,579502.7,74.14
1605,NJ,Hudson,39.86666666666667,404.53333333333336,1085060.0,33.85333333333333
1606,NJ,Hunterdon,52.51666666666667,276.3333333333333,404854.6666666667,68.26666666666667
1607,NJ,Mercer,50.47333333333334,327.3333333333333,536032.4,47.226666666666674
1608,NJ,Middlesex,43.113333333333344,636.5333333333333,1218623.2,40.153333333333336
1609,NJ,Monmouth,51.48666666666668,645.6,879509.8666666667,52.446666666666665
1610,NJ,Morris,39.38,402.1333333333333,705621.3333333334,39.6
1611,NJ,Ocean,64.13076923076923,1019.2307692307693,935745.8461538461,77.05384615384615
1612,NJ,Passaic,41.02307692307693,427.0,921408.3076923077,40.2
1613,NJ,Salem,86.67777777777776,155.55555555555554,141608.22222222222,104.67777777777778
1614,NJ,Somerset,39.72666666666667,240.26666666666668,473021.2,38.379999999999995
1615,NJ,Sussex,64.60000000000001,375.0,470385.6666666667,79.8
1616,NJ,Union,42.96923076923077,445.46153846153845,964773.3846153846,40.95384615384615
1617,NJ,Warren,64.13333333333333,291.0,342884.6666666667,84.83333333333333
1618,NM,Bernalillo,37.27142857142858,463.85714285714283,1176457.642857143,33.42857142857143
1619,NM,Catron,42.75,18.0,17271.5,104.30000000000001
1620,NM,Chaves,53.27142857142858,125.0,207092.85714285713,59.74285714285715
1621,NM,Cibola,44.542857142857144,34.42857142857143,66968.42857142857,54.84285714285715
1622,NM,Colfax,38.78333333333333,29.666666666666668,41393.666666666664,71.66666666666666
1623,NM,Curry,49.557142857142864,68.28571428571429,150015.85714285713,44.285714285714285
1624,NM,Dona Ana,38.05555555555556,242.66666666666666,618248.2222222222,37.77777777777778
1625,NM,Eddy,48.49999999999999,98.0,174875.7142857143,54.42857142857143
1626,NM,Grant,39.471428571428575,62.714285714285715,90049.85714285714,68.57142857142857
1627,NM,Lea,51.077777777777776,83.33333333333333,190308.88888888888,40.400000000000006
1628,NM,Lincoln,41.05,51.0,63545.333333333336,80.3
1629,NM,Los Alamos,24.8,31.5,85325.5,36.95
1630,NM,Luna,50.12857142857143,58.57142857142857,79511.42857142857,73.75714285714285
1631,NM,McKinley,14.14,25.6,216947.4,14.84
1632,NM,Otero,51.971428571428575,125.42857142857143,189474.7142857143,63.857142857142854
1633,NM,Quay,56.116666666666674,27.666666666666668,27572.666666666668,100.51666666666667
1634,NM,Rio Arriba,31.800000000000004,43.333333333333336,110167.11111111111,39.43333333333334
1635,NM,Roosevelt,50.449999999999996,32.0,63041.666666666664,50.800000000000004
1636,NM,San Juan,46.85,114.9,254101.6,44.14
1637,NM,San Miguel,35.74444444444445,42.22222222222222,85502.22222222222,48.97777777777778
1638,NM,Sandoval,36.96666666666667,144.88888888888889,332243.3333333333,39.43333333333333
1639,NM,Santa Fe,28.633333333333333,155.33333333333334,397510.8888888889,36.98888888888889
1640,NM,Sierra,63.916666666666664,58.666666666666664,37074.666666666664,158.29999999999998
1641,NM,Socorro,41.93333333333334,31.0,52362.666666666664,59.666666666666664
1642,NM,Taos,25.728571428571424,43.57142857142857,101901.57142857143,42.68571428571429
1643,NM,Torrance,50.050000000000004,38.0,50039.333333333336,75.7
1644,NM,Valencia,42.33333333333333,107.55555555555556,211508.0,48.42222222222222
1645,NV,Carson ,66.38333333333334,168.33333333333334,172601.66666666666,97.81666666666668
1646,NV,Churchill,66.75,66.0,75015.66666666667,88.21666666666668
1647,NV,Clark,45.78666666666667,1615.3333333333333,3161537.2,41.88
1648,NV,Douglas,45.85,129.33333333333334,153001.0,84.61666666666667
1649,NV,Elko,52.75,75.66666666666667,164896.33333333334,45.85
1650,NV,Humboldt,50.5,27.333333333333332,54743.0,50.28333333333333
1651,NV,Lander,52.3,16.5,28398.5,58.15
1652,NV,Lincoln,60.45,25.5,25326.0,100.75
1653,NV,Lyon,73.35000000000001,181.66666666666666,165496.66666666666,109.93333333333334
1654,NV,Mineral,54.0,21.0,19473.0,108.95
1655,NV,Nye,75.4,213.66666666666666,137796.0,155.13333333333333
1656,NV,Pershing,49.599999999999994,17.0,31673.5,53.900000000000006
1657,NV,Washoe,44.79285714285715,389.92857142857144,692260.0714285715,40.978571428571435
1658,NV,White Pine,32.35,20.5,46767.5,43.849999999999994
1659,NY,Albany,68.19090909090909,482.8181818181818,557680.0909090909,69.93636363636364
1660,NY,Allegany,76.78333333333335,159.33333333333334,156230.0,101.89999999999999
1661,NY,Bronx,42.32000000000001,994.4,2427182.4,38.21333333333333
1662,NY,Broome,68.28571428571429,484.85714285714283,540711.4285714285,84.77142857142857
1663,NY,Cattaraugus,67.95,238.66666666666666,253296.66666666666,94.3
1664,NY,Cayuga,87.64999999999999,301.6666666666667,254157.0,118.71666666666668
1665,NY,Chautauqua,70.21428571428571,355.2857142857143,373568.28571428574,87.78571428571429
1666,NY,Chemung,75.75714285714285,245.28571428571428,242938.0,94.74285714285713
1667,NY,Chenango,72.13333333333333,170.33333333333334,161993.0,105.16666666666667
1668,NY,Clinton,92.83333333333333,300.3333333333333,262015.66666666666,114.66666666666667
1669,NY,Columbia,75.13333333333334,238.66666666666666,197726.66666666666,120.81666666666666
1670,NY,Cortland,83.69999999999999,155.33333333333334,158793.0,98.0
1671,NY,Delaware,70.83333333333333,174.0,151806.33333333334,114.61666666666666
1672,NY,Dutchess,57.489999999999995,458.9,595243.0,64.97999999999999
1673,NY,Erie,66.68000000000002,1203.6,1256998.6666666667,66.17999999999999
1674,NY,Essex,73.48333333333333,148.66666666666666,124935.0,119.0
1675,NY,Franklin,79.21666666666667,154.0,157702.66666666666,98.01666666666667
1676,NY,Fulton,88.51666666666667,221.0,177302.0,124.71666666666668
1677,NY,Genesee,73.85000000000001,192.0,190755.0,100.61666666666667
1678,NY,Greene,82.61666666666667,197.33333333333334,153195.0,128.91666666666669
1679,NY,Hamilton,89.66666666666669,27.333333333333332,15517.666666666666,176.06666666666663
1680,NY,Herkimer,81.0,237.0,208422.0,113.8
1681,NY,Jefferson,92.26666666666667,342.0,372842.3333333333,92.08333333333333
1682,NY,Kings,47.473333333333336,1748.9333333333334,3813500.2666666666,44.29333333333333
1683,NY,Lewis,57.150000000000006,66.0,88999.66666666667,73.98333333333335
1684,NY,Livingston,71.73333333333333,192.0,209605.33333333334,91.69999999999999
1685,NY,Madison,77.10000000000001,239.0,235364.66666666666,101.60000000000001
1686,NY,Monroe,63.661538461538456,888.0769230769231,1184862.5384615385,59.14615384615385
1687,NY,Montgomery,77.21666666666668,170.66666666666666,161326.33333333334,105.90000000000002
1688,NY,Nassau,43.45333333333333,1304.0,1953458.8,47.733333333333334
1689,NY,New York,46.46666666666666,1300.2666666666667,2466120.933333333,51.09333333333333
1690,NY,Niagara,86.69999999999999,532.6666666666666,468132.44444444444,102.32222222222224
1691,NY,Oneida,81.44444444444444,519.5555555555555,506057.1111111111,89.76666666666667
1692,NY,Onondaga,75.02727272727272,786.0,847827.2727272727,73.71818181818183
1693,NY,Ontario,71.83333333333333,354.6666666666667,355239.3333333333,99.85000000000001
1694,NY,Orange,55.76923076923076,402.38461538461536,628313.2307692308,48.07692307692308
1695,NY,Orleans,85.81666666666666,149.33333333333334,133585.0,111.98333333333333
1696,NY,Oswego,96.28333333333335,460.3333333333333,396042.3333333333,116.23333333333335
1697,NY,Otsego,59.98333333333334,169.66666666666666,199046.66666666666,85.38333333333334
1698,NY,Putnam,62.78571428571428,227.14285714285714,284797.5714285714,73.52857142857144
1699,NY,Queens,39.75333333333333,1618.6666666666667,3508126.4,41.82
1700,NY,Rensselaer,101.44444444444443,372.44444444444446,349491.55555555556,94.44444444444444
1701,NY,Richmond,55.79333333333332,497.06666666666666,687089.0666666667,55.13333333333333
1702,NY,Rockland,41.83076923076923,287.46153846153845,528866.3076923077,42.169230769230765
1703,NY,Saratoga,73.51666666666667,685.0,731360.0,93.73333333333333
1704,NY,Schenectady,72.3777777777778,302.8888888888889,334930.44444444444,76.84444444444446
1705,NY,Schoharie,67.68333333333334,104.33333333333333,104247.0,100.11666666666666
1706,NY,Schuyler,78.86666666666667,70.33333333333333,59964.0,117.31666666666666
1707,NY,Seneca,83.01666666666667,129.66666666666666,112579.33333333333,115.35000000000001
1708,NY,St. Lawrence,71.11666666666667,321.3333333333333,361553.6666666667,88.91666666666667
1709,NY,Steuben,77.36666666666666,340.0,320520.3333333333,106.14999999999999
1710,NY,Suffolk,52.800000000000004,1646.2666666666667,2173378.933333333,51.60666666666667
1711,NY,Sullivan,70.39999999999999,200.0,208670.57142857142,91.61428571428573
1712,NY,Tioga,62.416666666666664,145.66666666666666,163612.33333333334,89.06666666666666
1713,NY,Tompkins,55.75,184.0,318264.0,58.150000000000006
1714,NY,Ulster,65.775,427.375,447342.375,82.975
1715,NY,Warren,82.26666666666667,267.3333333333333,213257.0,125.56666666666668
1716,NY,Washington,75.76666666666667,210.0,203437.33333333334,103.23333333333333
1717,NY,Wayne,73.68333333333332,290.6666666666667,298804.3333333333,97.28333333333335
1718,NY,Westchester,41.64666666666667,817.4666666666667,1441856.4,43.526666666666664
1719,NY,Wyoming,68.36666666666666,116.0,132162.33333333334,88.35000000000001
1720,NY,Yates,67.91666666666666,77.66666666666667,82909.0,93.86666666666667
1721,OH,Adams,96.84999999999998,116.66666666666667,92707.33333333333,126.08333333333333
1722,OH,Allen,82.64444444444445,213.55555555555554,230848.88888888888,89.4
1723,OH,Ashland,63.31666666666667,147.0,175512.0,83.8
1724,OH,Ashtabula,76.26666666666667,331.6666666666667,321301.3333333333,103.3
1725,OH,Athens,74.86666666666666,151.66666666666666,209305.33333333334,72.56666666666666
1726,OH,Auglaize,60.916666666666664,121.33333333333333,151256.0,80.21666666666665
1727,OH,Belmont,64.35000000000001,207.66666666666666,224565.0,92.48333333333333
1728,OH,Brown,102.03333333333335,198.0,145153.33333333334,136.46666666666667
1729,OH,Butler,70.38888888888889,637.1111111111111,815473.3333333334,66.92222222222223
1730,OH,Carroll,71.26666666666667,96.0,92730.33333333333,103.56666666666666
1731,OH,Champaign,74.13333333333333,123.0,127779.33333333333,96.28333333333335
1732,OH,Clark,84.33333333333333,322.22222222222223,300312.22222222225,102.06666666666666
1733,OH,Clermont,79.36666666666669,624.6666666666666,659382.0,94.75
1734,OH,Clinton,84.86666666666666,143.0,136588.33333333334,104.86666666666667
1735,OH,Columbiana,70.3,350.3333333333333,344606.3333333333,101.66666666666667
1736,OH,Coshocton,69.93333333333334,118.0,120738.33333333333,97.86666666666666
1737,OH,Crawford,82.2,166.0,139948.33333333334,118.83333333333331
1738,OH,Cuyahoga,52.38666666666667,1416.0,1723855.6,58.24666666666667
1739,OH,Darke,63.18333333333334,145.33333333333334,172298.66666666666,84.53333333333333
1740,OH,Defiance,60.61666666666667,98.66666666666667,125860.66666666667,78.41666666666667
1741,OH,Delaware,56.785714285714285,269.7142857142857,518831.71428571426,50.942857142857136
1742,OH,Erie,64.1,202.0,209306.7142857143,92.0
1743,OH,Fairfield,68.73333333333333,388.6666666666667,476092.0,81.83333333333333
1744,OH,Fayette,85.51666666666667,104.33333333333333,93475.33333333333,111.81666666666665
1745,OH,Franklin,60.12307692307692,1188.6923076923076,1919764.8461538462,47.34615384615385
1746,OH,Fulton,57.599999999999994,101.0,139614.33333333334,72.48333333333333
1747,OH,Gallia,87.10000000000001,117.33333333333333,99088.66666666667,118.78333333333332
1748,OH,Geauga,47.800000000000004,210.0,309104.6666666667,67.98333333333333
1749,OH,Greene,58.883333333333326,377.3333333333333,515152.3333333333,73.48333333333333
