,state,county,parameter,year,observation_count,exceptional_data_count,null_observation_count,arithmetic_mean,standard_deviation
677,Hawaii,Honolulu,Ozone,2014.0,7015.95,0.0,306.8,0.028808499999999997,0.00945955
678,Hawaii,Honolulu,PM10 Total 0-10um STP,2013.4285714285713,4330.214285714285,0.38095238095238093,228.6904761904762,15.650764928571427,7.328262571428572
679,Hawaii,Honolulu,PM2.5 - Local Conditions,2013.7288135593221,1769.3559322033898,0.06779661016949153,123.03389830508475,4.617871262711868,3.00166972881356
680,Hawaii,Honolulu,Sulfur dioxide,2014.0923076923077,11427.030769230769,0.0,1302.7846153846153,1.0625822000000003,1.0253208923076924
681,Hawaii,Kauai,Carbon monoxide,2012.5,5098.5,0.0,326.0,0.5109492499999999,0.1720745
682,Hawaii,Kauai,Nitrogen dioxide (NO2),2014.0,7037.8,0.0,1731.8,5.247522,6.7743573
683,Hawaii,Kauai,PM2.5 - Local Conditions,2013.4285714285713,1933.6571428571428,1.8857142857142857,95.34285714285714,5.050561599999998,3.046289971428571
684,Hawaii,Kauai,Sulfur dioxide,2014.1363636363637,12018.272727272728,0.0,2118.681818181818,1.5647212272727276,2.930120409090909
685,Hawaii,Maui,PM2.5 - Local Conditions,2014.4545454545455,1834.8909090909092,0.0,148.43636363636364,4.937957145454546,3.848055690909093
686,Idaho,Ada,Carbon monoxide,2014.0,8117.2,0.0,250.33333333333334,0.3013021666666667,0.20077516666666667
687,Idaho,Ada,Lead PM10 LC FRM/FEM,2014.0,43.2,0.0,3.0,0.0010081,0.0018393000000000003
688,Idaho,Ada,Nitrogen dioxide (NO2),2013.7777777777778,4768.444444444444,301.44444444444446,477.44444444444446,18.57516383333333,8.347268333333334
689,Idaho,Ada,Ozone,2014.25,4591.796875,5.25,44.21875,0.048473390624999994,0.010502890624999995
690,Idaho,Ada,PM10 Total 0-10um STP,2013.4285714285713,4329.785714285715,6.857142857142857,225.35714285714286,24.169915357142855,25.307718571428573
691,Idaho,Ada,PM2.5 - Local Conditions,2015.25,86.0,2.75,3.375,7.163310875000002,7.028465250000002
692,Idaho,Ada,Sulfur dioxide,2014.0,20007.48,0.0,911.8,1.3959193599999997,0.89979852
693,Idaho,Bannock,PM10 Total 0-10um STP,2013.388888888889,3982.0,4.666666666666667,79.88888888888889,21.227869888888886,21.40539097222222
694,Idaho,Bannock,PM2.5 - Local Conditions,2014.2857142857142,1096.5873015873017,9.26984126984127,53.904761904761905,6.4906369047619,5.62959315873016
695,Idaho,Bannock,Sulfur dioxide,2014.0,24572.4,0.0,605.52,6.10611792,9.582863479999997
696,Idaho,Benewah,PM2.5 - Local Conditions,2015.2,624.1333333333333,431.46666666666664,22.266666666666666,8.932716266666667,7.410187199999996
697,Idaho,Bonner,PM10 Total 0-10um STP,2013.9,3329.2,4.8,288.95,14.877559399999999,14.351067650000001
698,Idaho,Butte,Ozone,2014.0,7943.7,0.0,50.6,0.049679400000000005,0.006736099999999999
699,Idaho,Canyon,PM10 Total 0-10um STP,2013.4285714285713,4338.642857142857,6.714285714285714,217.64285714285714,22.155080642857143,24.04300278571429
700,Idaho,Canyon,PM2.5 - Local Conditions,2015.25,70.5,2.0,4.0,9.0284805,8.128441749999997
701,Idaho,Caribou,Sulfur dioxide,2014.0,24408.28,0.0,765.92,2.025493,3.2169701200000005
702,Idaho,Franklin,PM2.5 - Local Conditions,2014.4893617021276,1348.9574468085107,1095.1914893617022,32.234042553191486,7.026949404255314,7.574219148936174
703,Idaho,Jerome,PM2.5 - Local Conditions,2015.5,622.2,0.0,419.0,3.2660957,2.7110015
704,Idaho,Lemhi,PM2.5 - Local Conditions,2013.945945945946,1204.7702702702702,72.78378378378379,48.9054054054054,13.277601513513511,13.211863108108112
705,Idaho,Shoshone,PM10 Total 0-10um STP,2014.0,4392.944444444444,15.88888888888889,161.05555555555554,16.16675633333334,19.242373777777786
706,Idaho,Shoshone,PM2.5 - Local Conditions,2013.8684210526317,1278.6184210526317,55.36842105263158,153.28947368421052,12.827269552631583,10.521921210526308
707,Illinois,Adams,Ozone,2014.0,5809.4,0.0,79.4,0.042986149999999994,0.010342849999999999
708,Illinois,Champaign,Carbon monoxide,2014.25,21264.0,0.0,1450.25,0.13941133333333333,0.06176449999999999
709,Illinois,Champaign,Ozone,2014.0,7721.025,0.0,128.325,0.044802,0.011318999999999996
710,Illinois,Champaign,PM2.5 - Local Conditions,2015.1470588235295,571.2058823529412,0.0,97.61764705882354,8.457766676470584,4.246210823529413
711,Illinois,Champaign,Sulfur dioxide,2014.1363636363637,13005.545454545454,0.0,543.8181818181819,1.286830590909091,3.2039733181818177
712,Illinois,Clark,Ozone,2014.0,4496.1,0.0,82.85,0.04372015,0.011093599999999999
713,Illinois,Cook,Carbon monoxide,2013.111111111111,7255.666666666667,0.0,690.1666666666666,0.31280711111111115,0.13751377777777776
714,Illinois,Cook,Lead (TSP) LC,2013.638888888889,48.611111111111114,1.6111111111111112,3.8055555555555554,0.015551666666666665,0.01497213888888889
715,Illinois,Cook,Nitrogen dioxide (NO2),2014.0,7774.04,0.0,710.72,23.224595499999996,11.2953975
716,Illinois,Cook,Ozone,2013.9423076923076,6472.514423076923,24.58653846153846,64.90384615384616,0.04350129807692306,0.013574644230769244
717,Illinois,Cook,PM10 Total 0-10um STP,2014.0689655172414,2342.9655172413795,0.0,340.0689655172414,26.079962586206896,17.010990344827587
718,Illinois,Cook,PM2.5 - Local Conditions,2015.0354609929077,82.76241134751773,19.347517730496453,26.28723404255319,10.58006368085107,6.816378744680859
719,Illinois,Cook,Sulfur dioxide,2013.8082191780823,4768.86301369863,0.0,321.7260273972603,1.8586179726027394,2.217642328767124
720,Illinois,DuPage,Ozone,2014.0,5501.4,0.0,91.8,0.04291905,0.01312205
721,Illinois,DuPage,PM2.5 - Local Conditions,2015.0,102.6,0.4,19.0,8.824943000000001,4.924904600000001
722,Illinois,Effingham,Ozone,2014.0,4602.95,0.0,42.6,0.04510499999999999,0.010938449999999999
723,Illinois,Hamilton,Ozone,2014.0,4605.6,0.0,42.9,0.0466561,0.011037499999999997
724,Illinois,Hamilton,PM2.5 - Local Conditions,2015.2941176470588,170.94117647058823,0.0,21.529411764705884,8.905877764705885,4.514471000000001
725,Illinois,Jersey,Ozone,2014.0,4528.0,0.0,64.25,0.046685599999999994,0.0127982
726,Illinois,Jersey,PM2.5 - Local Conditions,2015.2941176470588,197.47058823529412,0.0,22.058823529411764,8.646453,4.459951941176471
727,Illinois,Jo Daviess,Ozone,2014.0,7509.75,0.0,199.8,0.04417419999999998,0.011216600000000002
728,Illinois,Kane,Lead (TSP) LC,2014.5,45.5,0.0,4.25,0.02884275,0.03145825
729,Illinois,Kane,Ozone,2014.0,7769.35,0.0,97.75,0.0425436,0.01271475
730,Illinois,Kane,PM2.5 - Local Conditions,2015.0,93.4,0.4,23.4,8.986274999999997,4.898969499999997
731,Illinois,La Salle,Sulfur dioxide,2014.0,5062.55,0.0,117.2,1.00406385,1.1045267499999998
732,Illinois,Lake,Ozone,2014.0,7875.95,0.0,70.2,0.04524965,0.01420405
733,Illinois,Macon,Lead (TSP) LC,2014.0,58.2,0.0,2.0,0.0342724,0.0532932
734,Illinois,Macon,Ozone,2014.0,8086.2,0.0,12.5,0.045513099999999994,0.0111658
735,Illinois,Macon,PM2.5 - Local Conditions,2015.0,49.0,0.0,11.666666666666666,8.885895333333334,4.347485333333333
736,Illinois,Macon,Sulfur dioxide,2014.0,5152.65,0.0,39.1,3.7276412500000005,5.2478167
737,Illinois,Macoupin,Ozone,2014.0,5725.45,0.0,31.35,0.044513000000000004,0.011264350000000001
738,Illinois,Macoupin,Sulfur dioxide,2014.0,5068.05,0.0,108.2,0.9014633999999999,0.8958668000000001
739,Illinois,Madison,Lead (TSP) LC,2014.2222222222222,52.888888888888886,0.0,7.666666666666667,0.03439155555555555,0.0675258888888889
740,Illinois,Madison,Ozone,2014.0,6152.3875,0.0,87.075,0.04730491249999999,0.013091700000000006
741,Illinois,Madison,PM10 Total 0-10um STP,2013.8333333333333,43.5,0.0,5.833333333333333,31.08234116666667,17.135240666666665
742,Illinois,Madison,PM2.5 - Local Conditions,2015.0,90.109375,43.671875,29.6875,10.589097312500007,5.025851593749999
743,Illinois,Madison,Sulfur dioxide,2014.0,5066.675,0.0,36.05,2.095981525,2.1515041750000004
744,Illinois,McHenry,Ozone,2014.0,7881.45,0.0,63.75,0.04291260000000001,0.012361349999999998
745,Illinois,McHenry,PM2.5 - Local Conditions,2015.0,43.6,0.4,20.0,9.3711874,5.209296400000001
746,Illinois,McLean,Ozone,2014.0,8035.65,0.0,26.3,0.04680975,0.011534949999999999
747,Illinois,McLean,PM2.5 - Local Conditions,2015.2941176470588,161.8235294117647,0.0,19.11764705882353,8.291096176470587,3.901782
748,Illinois,Monroe,Sulfur dioxide,2016.0,3492.25,0.0,350.0,1.2604544999999998,1.61563625
749,Illinois,Peoria,Carbon monoxide,2012.0,8674.5,0.0,51.5,0.548415,0.22664649999999997
750,Illinois,Peoria,Lead (TSP) LC,2012.5,57.0,0.0,3.75,0.0076095,0.004551
751,Illinois,Peoria,Ozone,2014.0,6770.875,0.0,55.525,0.04374975000000001,0.0114532
752,Illinois,Peoria,PM2.5 - Local Conditions,2015.0,47.0,0.0,15.0,8.695340666666668,4.252006666666667
753,Illinois,Peoria,Sulfur dioxide,2014.0,5152.25,0.0,37.8,2.481042049999999,3.5718068
754,Illinois,Randolph,Ozone,2014.0,5699.55,0.0,37.65,0.04660575,0.011685899999999999
755,Illinois,Randolph,PM2.5 - Local Conditions,2015.2941176470588,206.35294117647058,0.0,20.705882352941178,8.726344294117649,4.356308235294118
756,Illinois,Randolph,Sulfur dioxide,2013.5,4987.125,0.0,167.625,1.4373634999999998,1.4844080625000002
757,Illinois,Rock Island,Ozone,2014.0,7740.9,0.0,104.7,0.042201999999999996,0.01067875
758,Illinois,Rock Island,PM2.5 - Local Conditions,2015.0,83.33333333333333,0.0,45.0,8.600067000000001,4.5603810000000005
759,Illinois,Saint Clair,Carbon monoxide,2014.0,8358.1,0.0,204.0,0.3321079,0.1432797
760,Illinois,Saint Clair,Nitrogen dioxide (NO2),2013.7777777777778,7556.444444444444,0.0,293.0,13.46615811111111,7.470525055555557
761,Illinois,Saint Clair,Ozone,2014.0,7830.6,0.0,72.35,0.04590079999999999,0.0133491
762,Illinois,Saint Clair,PM2.5 - Local Conditions,2015.0,48.8,0.4,13.4,10.442420400000003,5.201167000000002
763,Illinois,Saint Clair,Sulfur dioxide,2014.0,5130.55,0.0,55.4,1.9957389499999993,2.00364045
764,Illinois,Sangamon,Carbon monoxide,2012.0,8747.0,0.0,23.0,0.346193,0.104657
765,Illinois,Sangamon,Ozone,2014.0,7966.4,0.0,45.85,0.04464350000000001,0.011289549999999999
766,Illinois,Sangamon,PM2.5 - Local Conditions,2015.0,92.66666666666667,0.0,36.0,8.820668999999999,4.465961
767,Illinois,Sangamon,Sulfur dioxide,2013.5,5087.375,0.0,91.0,0.9502286250000002,1.4303374999999998
768,Illinois,Tazewell,Sulfur dioxide,2014.0,4659.4,0.0,455.8,6.406305349999999,14.892723100000001
769,Illinois,Wabash,Sulfur dioxide,2014.0,4855.5,0.0,246.4,3.5367480000000002,5.05592115
770,Illinois,Whiteside,Lead (TSP) LC,2012.5,53.0,0.0,3.0,0.016803,0.0212395
771,Illinois,Will,Ozone,2014.0,7838.25,0.0,73.5,0.0436527,0.011028650000000001
772,Illinois,Will,PM2.5 - Local Conditions,2015.1724137931035,122.55172413793103,0.0,23.79310344827586,8.351911793103449,4.332240379310346
773,Illinois,Winnebago,Carbon monoxide,2012.0,8664.5,0.0,35.0,0.396856,0.17669
774,Illinois,Winnebago,Lead (TSP) LC,2012.5,55.5,0.0,4.5,0.027988,0.041999
775,Illinois,Winnebago,Ozone,2014.0,7905.85,0.0,61.6,0.04289195,0.011943699999999998
776,Illinois,Winnebago,PM2.5 - Local Conditions,2015.0,80.33333333333333,0.0,22.666666666666668,8.934112,4.568077333333334
777,Indiana,Allen,Carbon monoxide,2012.5,8388.25,0.0,203.25,0.54644475,0.33880275000000004
778,Indiana,Allen,Ozone,2014.0,3986.025,0.0,28.125,0.04586572499999999,0.010498924999999996
779,Indiana,Allen,PM2.5 - Local Conditions,2014.2027027027027,1218.6081081081081,804.0,69.22972972972973,10.236431513513503,6.077517851351357
780,Indiana,Bartholomew,Nitrogen dioxide (NO2),2014.5,7034.0,0.0,826.0,5.639340000000001,3.7530223750000005
781,Indiana,Bartholomew,Ozone,2014.5,3698.0,0.0,14.5,0.049040749999999994,0.010261187500000001
782,Indiana,Bartholomew,PM2.5 - Local Conditions,2015.0,875.9629629629629,0.0,81.37037037037037,9.539982629629636,4.689109074074073
783,Indiana,Bartholomew,Sulfur dioxide,2014.5,4590.8125,0.0,56.25,1.9838129375000002,1.4509389375000001
784,Indiana,Boone,Ozone,2014.0,3965.95,0.0,33.85,0.048052,0.011173500000000005
785,Indiana,Brown,Ozone,2015.0,3221.5833333333335,0.0,148.0,0.04217283333333333,0.009866
786,Indiana,Carroll,Ozone,2014.0,3984.6,0.0,33.7,0.04712475000000001,0.01047365
787,Indiana,Clark,Ozone,2014.0,4871.85,0.0,49.7,0.04887449999999999,0.012180949999999996
788,Indiana,Clark,PM10 Total 0-10um STP,2014.0,58.0,0.0,3.0,19.027746400000005,8.409381
789,Indiana,Clark,PM2.5 - Local Conditions,2014.0,229.1,0.0,15.9,10.05690490000001,4.713415900000001
790,Indiana,Daviess,Sulfur dioxide,2014.0,4693.45,0.0,386.8,4.5687611499999985,8.56592105
791,Indiana,Delaware,Lead (TSP) LC,2014.2222222222222,61.77777777777778,0.0,4.111111111111111,0.047849222222222224,0.07858344444444443
792,Indiana,Delaware,Ozone,2014.0,3937.65,0.0,36.95,0.04374320000000001,0.01000085
793,Indiana,Delaware,PM2.5 - Local Conditions,2014.0,118.6,0.0,6.8,9.300231,4.997155000000002
794,Indiana,Dubois,PM10 Total 0-10um STP,2014.0,59.6,0.0,1.6,16.358718800000002,6.977604599999999
795,Indiana,Dubois,PM2.5 - Local Conditions,2014.0,120.4,0.0,2.8,10.256836,4.941238399999998
796,Indiana,Elkhart,Ozone,2014.0,4047.75,0.0,16.55,0.042352499999999994,0.010711150000000003
797,Indiana,Elkhart,PM2.5 - Local Conditions,2014.1206896551723,1436.0344827586207,921.3103448275862,181.5344827586207,11.093463775862075,6.850792620689655
798,Indiana,Floyd,Ozone,2014.0,4843.15,0.0,60.75,0.0478348,0.012614350000000002
799,Indiana,Floyd,PM2.5 - Local Conditions,2013.9610389610389,1109.4935064935064,467.8961038961039,63.16883116883117,10.257400311688315,5.023178999999997
800,Indiana,Floyd,Sulfur dioxide,2014.0,4717.525,0.0,164.4,3.18268115,2.914335800000001
801,Indiana,Fountain,Sulfur dioxide,2014.0,4375.45,0.0,213.7,2.8045177500000005,2.5603337999999995
802,Indiana,Gibson,Sulfur dioxide,2014.0,4886.15,0.0,219.8,4.450558050000001,6.028668949999999
803,Indiana,Greene,Ozone,2014.0,4024.45,0.0,18.7,0.048741900000000005,0.010749599999999998
804,Indiana,Greene,PM2.5 - Local Conditions,2014.0,119.6,0.0,2.4,9.253375800000002,4.8809294
805,Indiana,Hamilton,Ozone,2014.0,4053.55,0.0,11.15,0.04439549999999999,0.0109016
806,Indiana,Hamilton,PM2.5 - Local Conditions,2015.0,1128.6666666666667,0.0,53.7037037037037,9.178151444444447,5.190154407407408
807,Indiana,Hancock,Ozone,2013.5,4028.4375,0.0,19.375,0.04140631250000001,0.0100168125
808,Indiana,Hendricks,Ozone,2014.0,4038.8,0.0,14.35,0.04320309999999999,0.010242899999999997
809,Indiana,Henry,PM2.5 - Local Conditions,2014.0,119.4,0.0,6.2,8.762262200000002,4.668397
810,Indiana,Howard,PM2.5 - Local Conditions,2014.6129032258063,864.3225806451613,0.0,75.6774193548387,9.984650774193552,4.922699451612903
811,Indiana,Huntington,Ozone,2014.0,3973.95,0.0,32.95,0.04088485000000001,0.009538100000000002
812,Indiana,Jackson,Ozone,2014.0,3817.35,0.0,80.7,0.04567465,0.010385599999999998
813,Indiana,Jasper,Sulfur dioxide,2013.5,5096.75,0.0,85.0,1.8185261875000003,2.2541010625
814,Indiana,Johnson,Ozone,2014.0,3980.1,0.0,35.5,0.04501815,0.00991435
815,Indiana,Knox,Ozone,2014.0,7838.1,0.0,119.2,0.04834994999999999,0.010728999999999999
816,Indiana,LaPorte,Ozone,2013.7777777777778,4020.3888888888887,0.0,20.166666666666668,0.04609088888888889,0.012078888888888892
817,Indiana,LaPorte,PM2.5 - Local Conditions,2014.0,118.2,0.0,3.6,9.148026200000002,5.341847
818,Indiana,LaPorte,Sulfur dioxide,2013.0,4816.5,0.0,319.8333333333333,2.167502916666667,3.211046833333333
819,Indiana,Lake,Carbon monoxide,2014.0,8142.5,0.0,332.2,0.5021042999999998,0.24516769999999996
820,Indiana,Lake,Lead (TSP) LC,2013.923076923077,54.19230769230769,0.0,4.3076923076923075,0.021369769230769234,0.042379346153846156
821,Indiana,Lake,Nitrogen dioxide (NO2),2014.0,8139.8,0.0,629.8,17.836009800000003,9.743883400000001
822,Indiana,Lake,Ozone,2013.857142857143,3851.160714285714,0.0,64.78571428571429,0.044788589285714296,0.011840964285714286
823,Indiana,Lake,PM10 Total 0-10um STP,2013.8,1291.3142857142857,0.0,53.51428571428571,22.060871685714286,14.411080314285712
824,Indiana,Lake,PM2.5 - Local Conditions,2013.877358490566,712.6792452830189,627.2641509433962,69.21698113207547,11.019910834905641,6.327486754716983
825,Indiana,Lake,Sulfur dioxide,2014.0,4952.35,0.0,203.3,2.7570809750000005,3.414375975
826,Indiana,Madison,Ozone,2014.0,3974.35,0.0,33.55,0.043337600000000004,0.010193450000000001
827,Indiana,Madison,PM2.5 - Local Conditions,2014.1206896551723,1468.6206896551723,965.6206896551724,139.01724137931035,9.50733256896552,5.366917534482759
828,Indiana,Marion,Carbon monoxide,2014.0,8005.9375,0.0,301.34375,0.3994275625000001,0.23811178125000002
829,Indiana,Marion,Lead (TSP) LC,2014.0,58.4,0.0,2.4,0.011560799999999998,0.012119666666666667
830,Indiana,Marion,Nitrogen dioxide (NO2),2014.2,7628.7,0.0,1047.8,18.22154205,8.83446725
831,Indiana,Marion,Ozone,2014.1304347826087,5202.141304347826,0.0,51.70652173913044,0.04632361956521739,0.011432282608695651
832,Indiana,Marion,PM10 Total 0-10um STP,2013.8214285714287,1452.8214285714287,0.0,139.46428571428572,21.911153785714284,11.563351214285715
833,Indiana,Marion,PM2.5 - Local Conditions,2014.0401785714287,715.9821428571429,262.2857142857143,102.59821428571429,11.357824250000013,5.9877254955357255
834,Indiana,Marion,Sulfur dioxide,2013.7692307692307,4940.2307692307695,0.0,215.30769230769232,3.6768802499999995,6.045049057692308
835,Indiana,Monroe,PM2.5 - Local Conditions,2014.0,1848.46,1664.12,92.68,8.105200780000004,4.313213100000001
836,Indiana,Montgomery,PM2.5 - Local Conditions,2014.590909090909,299.04545454545456,0.0,8.954545454545455,11.185938727272726,4.6892367727272735
837,Indiana,Morgan,Ozone,2014.0,4038.0,0.0,15.35,0.04629105000000001,0.010244450000000002
838,Indiana,Morgan,Sulfur dioxide,2014.0,4866.75,0.0,237.1,4.437392849999999,6.267579799999998
839,Indiana,Perry,Ozone,2014.0,4039.6,0.0,12.85,0.048713200000000005,0.011450350000000001
840,Indiana,Pike,Sulfur dioxide,2014.0,5011.85,0.0,152.9,5.294485549999999,9.4083999
841,Indiana,Porter,Lead (TSP) LC,2014.0,50.2,0.0,10.6,0.0211778,0.050107
842,Indiana,Porter,Ozone,2014.0,3891.075,0.0,54.45,0.04519612499999999,0.011763975000000001
843,Indiana,Porter,PM10 Total 0-10um STP,2013.7692307692307,3214.230769230769,0.0,300.53846153846155,19.225342230769233,16.46117207692308
844,Indiana,Porter,PM2.5 - Local Conditions,2014.0967741935483,929.4354838709677,230.48387096774192,97.11290322580645,9.89016229032258,6.289886112903227
845,Indiana,Porter,Sulfur dioxide,2014.0,5075.8,0.0,104.8,3.1352312499999995,3.93974605
846,Indiana,Posey,Ozone,2014.0,3908.8,0.0,50.4,0.045942899999999995,0.01066545
847,Indiana,Shelby,Ozone,2014.0,4053.5,0.0,11.15,0.046911800000000003,0.0105015
848,Indiana,Spencer,PM2.5 - Local Conditions,2014.0,117.8,0.0,5.6,9.8514144,4.744199000000001
849,Indiana,St. Joseph,Nitrogen dioxide (NO2),2014.0,8036.6,0.0,733.0,12.5941879,7.586374999999999
850,Indiana,St. Joseph,Ozone,2014.0,4009.35,0.0,25.3,0.04538611666666666,0.011253016666666664
851,Indiana,St. Joseph,PM2.5 - Local Conditions,2013.969696969697,863.3636363636364,257.030303030303,87.25757575757575,10.468567681818186,5.876461636363634
852,Indiana,Tippecanoe,PM2.5 - Local Conditions,2013.8777777777777,1310.1555555555556,951.7111111111111,159.98888888888888,9.88061926666667,5.304572122222225
853,Indiana,Vanderburgh,Carbon monoxide,2014.0,8338.1,0.0,228.3,0.3412739,0.3308621
854,Indiana,Vanderburgh,Nitrogen dioxide (NO2),2014.0,7976.4,0.0,793.2,12.741266899999998,6.8636997
855,Indiana,Vanderburgh,Ozone,2014.0,5416.9,0.0,30.8,0.04831095,0.01151305
856,Indiana,Vanderburgh,PM10 Total 0-10um STP,2014.0,59.2,0.0,2.2,16.1197886,7.0410402
857,Indiana,Vanderburgh,PM2.5 - Local Conditions,2014.162162162162,901.918918918919,663.7117117117117,75.96396396396396,10.451791261261262,4.989119378378381
858,Indiana,Vanderburgh,Sulfur dioxide,2013.6666666666667,4609.541666666667,0.0,124.25,1.6559288333333333,1.89736075
859,Indiana,Vigo,Ozone,2014.0,3949.1,0.0,35.775,0.04498222500000001,0.010655600000000005
860,Indiana,Vigo,PM10 Total 0-10um STP,2014.0,57.6,0.0,3.2,17.0130684,7.867132
861,Indiana,Vigo,PM2.5 - Local Conditions,2014.121212121212,1451.3181818181818,252.4848484848485,97.46969696969697,10.08154492424242,5.715215106060605
862,Indiana,Vigo,Sulfur dioxide,2014.0,4984.3,0.0,158.05,4.301006799999999,7.979156874999996
863,Indiana,Wabash,Ozone,2014.0,7774.4,0.0,143.95,0.04864425000000001,0.010817649999999998
864,Indiana,Warrick,Ozone,2014.0,3948.2166666666667,0.0,39.333333333333336,0.04641186666666665,0.011151933333333332
865,Indiana,Warrick,Sulfur dioxide,2015.5,1468.875,0.0,107.5,4.639012343749999,5.819107562499999
866,Indiana,Wayne,Sulfur dioxide,2014.0,5108.3,0.0,73.4,3.29329595,2.48609085
867,Indiana,Whitley,Nitrogen dioxide (NO2),2014.5,6529.0,0.0,965.0,5.9751325,4.125897375
868,Indiana,Whitley,PM2.5 - Local Conditions,2014.0,1745.86,1570.8,185.32,9.588157239999997,5.7498228199999994
869,Indiana,Whitley,Sulfur dioxide,2014.5,4933.875,0.0,218.375,0.632548625,0.998188125
870,Iowa,Black Hawk,PM10 Total 0-10um STP,2014.0,121.0,0.0,5.8,20.3401548,10.673693
871,Iowa,Black Hawk,PM2.5 - Local Conditions,2014.0,120.2,0.0,8.6,8.886925199999997,4.563069199999999
872,Iowa,Bremer,Ozone,2014.2222222222222,4671.222222222223,0.0,64.11111111111111,0.040924277777777796,0.010201166666666667
873,Iowa,Cerro Gordo,PM10 Total 0-10um STP,2014.142857142857,197.71428571428572,0.0,19.142857142857142,19.561455428571428,10.7025295
874,Iowa,Clinton,Ozone,2014.2222222222222,4632.916666666667,0.0,76.86111111111111,0.04265499999999999,0.011249
875,Iowa,Clinton,PM2.5 - Local Conditions,2014.0,347.1,0.0,18.3,9.454264400000003,5.155763099999997
876,Iowa,Clinton,Sulfur dioxide,2014.0,4799.15,0.0,291.1,1.9962326000000004,3.7837674999999997
877,Iowa,Delaware,PM10 Total 0-10um STP,2014.0,111.8,0.0,13.8,15.361893599999998,8.064337400000001
878,Iowa,Delaware,PM2.5 - Local Conditions,2014.0,115.8,0.0,8.2,8.472517199999999,4.609497200000001
879,Iowa,Harrison,Ozone,2014.2222222222222,4595.388888888889,0.0,84.36111111111111,0.042891208333333306,0.011099277777777777
880,Iowa,Johnson,PM10 Total 0-10um STP,2014.0,118.6,0.0,7.4,19.2355524,9.2941244
881,Iowa,Johnson,PM2.5 - Local Conditions,2014.0,333.0,0.0,32.4,8.670189399999998,4.7346408
882,Iowa,Lee,PM2.5 - Local Conditions,2014.0,114.6,0.0,13.2,9.869085400000001,5.0114432
883,Iowa,Linn,Carbon monoxide,2014.0,7934.8,0.0,476.2,0.22073459999999998,0.1146052
884,Iowa,Linn,Ozone,2014.2222222222222,4528.12037037037,0.0,92.89814814814815,0.04202549074074077,0.010829870370370377
885,Iowa,Linn,PM10 Total 0-10um STP,2014.2222222222222,92.77777777777777,0.0,1.8888888888888888,20.99894777777778,10.88301388888889
886,Iowa,Linn,PM2.5 - Local Conditions,2014.608695652174,205.84782608695653,0.0,5.717391304347826,8.482576086956517,4.81864710869565
887,Iowa,Linn,Sulfur dioxide,2014.0,4822.525,0.0,276.35,1.8197179749999992,3.719353425
888,Iowa,Montgomery,Ozone,2014.2222222222222,4638.222222222223,0.0,71.61111111111111,0.04096255555555556,0.009991527777777778
889,Iowa,Montgomery,PM10 Total 0-10um STP,2014.0,117.6,0.0,9.0,17.6310224,9.2163436
890,Iowa,Montgomery,PM2.5 - Local Conditions,2014.0,119.6,0.0,8.0,7.5623816,4.236654
891,Iowa,Muscatine,PM10 Total 0-10um STP,2014.0,119.8,0.0,7.0,19.7065142,9.7960646
892,Iowa,Muscatine,PM2.5 - Local Conditions,2014.0833333333333,155.75,0.0,9.0,9.595984041666663,5.4794275416666665
893,Iowa,Muscatine,Sulfur dioxide,2014.0,4648.833333333333,0.0,251.76666666666668,4.675650733333336,10.952778233333333
894,Iowa,Palo Alto,Ozone,2014.2222222222222,4590.222222222223,0.0,82.36111111111111,0.0413305,0.010446916666666667
895,Iowa,Palo Alto,PM10 Total 0-10um STP,2014.0,117.0,0.0,8.8,17.1231864,10.779963599999999
896,Iowa,Palo Alto,PM2.5 - Local Conditions,2014.0,116.0,0.0,10.8,7.695504000000004,4.454518800000001
897,Iowa,Polk,Carbon monoxide,2014.0,8363.5,0.0,293.0,0.2148457,0.09015039999999999
898,Iowa,Polk,Nitrogen dioxide (NO2),2014.2222222222222,8447.333333333334,0.0,320.6666666666667,12.069307944444443,6.8295939444444445
899,Iowa,Polk,Ozone,2014.2222222222222,4693.083333333333,0.0,51.138888888888886,0.040902055555555566,0.010245111111111113
900,Iowa,Polk,PM10 Total 0-10um STP,2014.142857142857,100.42857142857143,0.0,4.0,18.956893642857146,8.918286214285713
901,Iowa,Polk,PM2.5 - Local Conditions,2014.142857142857,179.85714285714286,0.0,11.142857142857142,8.223126714285712,4.333490071428568
902,Iowa,Polk,Sulfur dioxide,2014.0,4795.3,0.0,294.3,0.0810275,0.16816665
903,Iowa,Pottawattamie,Lead (TSP) LC,2014.3076923076924,63.61538461538461,0.0,2.076923076923077,0.06185653846153846,0.09470546153846156
904,Iowa,Pottawattamie,PM10 Total 0-10um STP,2014.0,115.2,0.0,9.0,22.8941056,11.7207762
905,Iowa,Pottawattamie,PM2.5 - Local Conditions,2014.2222222222222,115.66666666666667,0.0,7.888888888888889,8.843043111111113,4.612095111111113
906,Iowa,Scott,Carbon monoxide,2014.0,8220.3,0.0,425.3,0.20384539999999998,0.0720453
907,Iowa,Scott,Nitrogen dioxide (NO2),2014.0,7634.2,0.0,1135.4,10.8598878,6.820938100000001
908,Iowa,Scott,Ozone,2014.2222222222222,5834.638888888889,0.0,220.23611111111111,0.04181493055555555,0.011210069444444446
